163	1000000	0
164	1000000	0
165	1000000	0
166	1000000	0
167	1000000	0
168	1000000	0
169	1000000	0
170	1000000	0
171	1000000	0
172	1000000	0
173	1000000	0
174	1000000	0
175	1000000	0
176	1000000	0
177	1000000	0
178	1000000	0
179	1000000	0
180	1000000	0
181	1000000	0
182	1000000	0
183	1000000	0
184	1000000	0
185	1000000	0
186	1000000	0
187	1000000	0
188	1000000	0
189	1000000	0
190	1000000	0
191	1000000	0
192	1000000	0
193	1000000	0
194	1000000	0
195	1000000	0
196	1000000	0
197	1000000	0
198	1000000	0
199	1000000	0
200	1000000	0
201	1000000	0
202	1000000	0
203	1000000	0
204	1000000	0
205	1000000	0
206	1000000	0
207	1000000	0
208	1000000	0
209	1000000	0
210	1000000	0
211	1000000	0
212	1000000	0
213	1000000	0
214	1000000	0
215	1000000	0
216	1000000	0
217	1000000	0
218	1000000	0
219	1000000	0
220	1000000	0
221	1000000	0
222	1000000	0
223	1000000	0
224	1000000	0
225	1000000	0
226	1000000	0
227	1000000	0
228	1000000	0
229	1000000	0
230	1000000	0
231	1000000	0
232	1000000	0
233	1000000	0
234	1000000	0
235	1000000	0
236	1000000	0
237	1000000	0
238	1000000	0
239	1000000	0
240	1000000	0
241	1000000	0
242	1000000	0
243	1000000	0
244	1000000	0
245	1000000	0
246	1000000	0
247	1000000	0
248	1000000	0
249	1000000	0
250	1000000	0
251	1000000	0
252	1000000	0
253	1000000	0
254	1000000	0
255	1000000	0
256	1000000	0
257	1000000	0
258	1000000	0
259	1000000	0
260	1000000	0
261	1000000	0
262	1000000	0
263	1000000	0
264	1000000	0
265	1000000	0
266	1000000	0
267	1000000	0
268	1000000	0
269	1000000	0
270	1000000	0
271	1000000	0
272	1000000	0
273	1000000	0
274	1000000	0
275	1000000	0
276	1000000	0
277	1000000	0
278	1000000	0
279	1000000	0
280	1000000	0
281	1000000	0
282	1000000	0
283	1000000	0
284	1000000	0
285	1000000	0
286	1000000	0
287	1000000	0
288	1000000	0
289	1000000	0
290	1000000	0
291	1000000	0
292	1000000	0
293	1000000	0
294	1000000	0
295	1000000	0
296	1000000	0
297	1000000	0
298	1000000	0
299	1000000	0
300	1000000	0
301	1000000	0
302	1000000	0
303	1000000	0
304	1000000	0
305	1000000	0
306	1000000	0
307	1000000	0
308	1000000	0
309	1000000	0
310	1000000	0
311	1000000	0
312	1000000	0
313	1000000	0
314	1000000	0
315	1000000	0
316	1000000	0
317	1000000	0
318	1000000	0
319	1000000	0
320	1000000	0
321	1000000	0
322	1000000	0
323	1000000	0
324	1000000	0
325	1000000	0
326	1000000	0
327	1000000	0
328	1000000	0
329	1000000	0
330	1000000	0
331	1000000	0
332	1000000	0
333	1000000	0
334	1000000	0
335	1000000	0
336	1000000	0
337	1000000	0
338	1000000	0
339	1000000	0
340	1000000	0
341	1000000	0
342	1000000	0
343	1000000	0
344	1000000	0
345	1000000	0
346	1000000	0
347	1000000	0
348	1000000	0
349	1000000	0
350	1000000	0
351	1000000	0
352	1000000	0
353	1000000	0
354	1000000	0
355	1000000	0
356	1000000	0
357	1000000	0
358	1000000	0
359	1000000	0
360	1000000	0
361	1000000	0
362	1000000	0
363	1000000	0
364	1000000	0
365	1000000	0
366	1000000	0
367	1000000	0
368	1000000	0
369	1000000	0
370	1000000	0
371	1000000	0
372	1000000	0
373	1000000	0
374	1000000	0
375	1000000	0
376	1000000	0
377	1000000	0
378	1000000	0
379	1000000	0
380	1000000	0
381	1000000	0
382	1000000	0
383	1000000	0
384	1000000	0
385	1000000	0
386	1000000	0
387	1000000	0
388	1000000	0
389	1000000	0
390	1000000	0
391	1000000	0
392	1000000	0
393	1000000	0
394	1000000	0
395	1000000	0
396	1000000	0
397	1000000	0
398	1000000	0
399	1000000	0
400	1000000	0
401	1000000	0
402	1000000	0
403	1000000	0
404	1000000	0
405	1000000	0
406	1000000	0
407	1000000	0
408	1000000	0
409	1000000	0
410	1000000	0
411	1000000	0
412	1000000	0
413	1000000	0
414	1000000	0
415	1000000	0
416	1000000	0
417	1000000	0
418	1000000	0
419	1000000	0
420	1000000	0
